"TEAM","YEAR","CONF","G","W","ADJOE","ADJDE","BARTHAG","EFG_O","EFG_D","TOR","TORD","ORB","DRB","FTR","FTRD","X2P_O","X2P_D","X3P_O","X3P_D","ADJ_T","WAB","POSTSEASON","SEED","dbpr_Player 1","dbpr_Player 2","dbpr_Player 3","dbpr_Player 4","dbpr_Player 5","dbpr_Player 6","dbpr_Player 7","dbpr_Player 8","obpr_Player 1","obpr_Player 2","obpr_Player 3","obpr_Player 4","obpr_Player 5","obpr_Player 6","obpr_Player 7","obpr_Player 8","elo"
"Texas",2016,"B12",33,20,112.2,95.6,0.8627,49.4,47.7,15.4,18.5,30.7,32,39.5,38.4,48.5,45.8,34.1,34.5,66.3,3.2,"R64",6,0.87782067,2.734328343,2.434712218,1.356227975,4.469898322,0.392227486,1.579846468,0.943079927,4.187210806,2.029872769,1.485129646,2.376926103,-1.256901993,2.341920804,0.990484721,1.428248656,1628.75536775284
"Texas",2018,"B12",34,19,109.3,93.7,0.8547,50,48.3,17,18,29.4,29.1,33,26.2,51.2,47.5,32,33.2,66.6,1.4,"R64",10,2.856258415,3.289409643,1.69060844,1.235953278,0.529024171,1.004233937,0.898009999,0.570943563,2.550170074,2.037215237,1.048673955,1.250135861,0.575101533,-0.092993162,-0.25422208,-0.001026873,1617.13793111121
"Texas",2021,"B12",26,19,113.8,93.5,0.9058,52.9,46.7,20.2,17.8,31.3,26.9,34,36.7,52.4,45.8,35.7,32.3,69.1,4.2,"R64",3,1.636048978,3.070163115,2.199668814,2.30716287,0.867064037,0.739222429,-0.134620581,1.467129693,3.727042676,1.612694,1.896575671,1.146357102,2.169345377,2.187253065,2.086735865,-0.462348847,1697.30009115683
"Texas",2022,"B12",34,22,112.5,91.5,0.9152,50.1,47,17.8,23,31.6,29.8,32,39,50.5,46.6,33,31.8,63.5,3.4,"R32",6,2.129663937,2.461943842,1.370369471,2.782202886,2.322821296,2.492714901,1.834409082,2.257773198,3.230409873,2.660703447,2.957579524,1.363597827,1.410494157,1.192193873,1.678651315,0.973264954,1652.52763808228
"Texas",2023,"B12",38,29,116.1,91.8,0.9371,53.3,48.1,16.3,22.1,28.3,29,30.5,33.7,54,47.9,34.7,32.4,68.5,7.5,"E8",2,2.352826415,1.991362,0.799972452,1.70007637,3.336775322,2.342509491,1.913785751,2.4947809,3.795559142,3.585035517,4.251615226,3.342260577,1.342368697,2.158743239,1.701401379,0.857531729,1736.95230941856
"Texas",2024,"B12",32,20,119,98.3,0.9006,53.7,49,16.6,18.6,30.5,30,30.4,35,53.4,47.4,36.1,34.8,67.2,1.2,NA,7,3.045583079,2.508452037,2.143450383,1.880729044,0.300288414,1.542407214,0.762228763,-0.545368782,4.431850639,2.414915393,2.549168447,2.78531798,4.156237498,2.051267709,1.393123385,1.850103978,1648.51568161157
"Texas A&M",2016,"SEC",37,28,113,92.2,0.9126,51.2,47.4,17.4,20.7,34.8,29.2,38.1,32.3,51.3,45.6,34.1,33.3,68.4,5.2,"S16",3,3.089897403,2.069738151,2.899753944,2.287178002,1.642296484,1.199062226,1.441662764,1.753399367,3.238106894,3.473468574,1.516109361,1.847001682,2.402090288,2.723041162,1.956938576,1.502094515,1744.52489528141
"Texas A&M",2018,"SEC",35,22,111.2,94.7,0.864,51.4,46.9,19.2,15.3,33.9,27.3,32,27.6,52.5,45.7,32.9,32.6,70.3,1.9,"S16",7,2.471299114,2.819428785,2.34264432,1.275300539,2.031226609,2.426178393,1.113287568,0.359539666,3.485526196,2.987689704,2.530254099,3.323087428,1.515113761,1.025652378,-0.167819275,0.533195514,1707.68591537641
"Texas A&M",2023,"SEC",35,25,113.8,95.7,0.8808,48.8,48.2,18.3,20.9,36.7,30.4,45.1,34.7,48.8,47.2,32.6,33,66,3.7,"R64",7,1.573407961,2.81830127,0.794689896,2.15788801,1.938344847,1.233123606,0.703705521,0.768889061,4.96770096,1.98812835,3.389929735,1.404188507,1.558534433,1.974945492,0.468467381,0.09306849,1622.27667159131
"Texas A&M",2024,"SEC",34,20,115,98.9,0.8499,45.4,50.1,14.2,16.9,41.9,28,38.2,31.2,47,49.5,28.4,33.9,65.6,0.25,NA,9,1.948732549,2.430547303,2.11437828,0.844963257,0.621452507,-0.04115472,0.419506459,0.773000028,3.809970928,3.06999337,3.154445667,3.051701602,1.85799857,1.987024538,0.938343459,-0.258508816,1621.07103038204
"Texas A&M-Corpus Christi",2023,"Slnd",31,24,105.8,107.4,0.4566,50.5,52.6,17.7,20.4,32.8,27.8,34.8,38.2,48.3,54.1,36.4,33.8,68.9,-6,"R64",16,0.500765163,-0.068889409,-1.078736205,-0.007904869,0.608024118,-1.073918693,-0.754236785,-0.84845871,3.408114267,2.464730789,1.925363752,0.657420628,-0.019487254,1.226924317,-0.496562717,-1.618133003,1578.29377071977
"Texas Southern",2015,"SWAC",35,22,101.9,108.1,0.3371,49.5,49.3,19.7,18.7,33.8,34.6,46.8,33.1,50,48.5,32.2,34.4,63.7,-4.5,"R64",15,0.095659205,-1.152534426,-0.226753875,1.383967464,-1.318905696,-0.284393883,0.381958856,-0.935411839,0.63140502,1.392446578,0.307693937,-1.566043832,0.828721806,-0.366755685,-1.657944164,-1.546138876,1530.24168586705
"Texas Southern",2017,"SWAC",35,23,100.6,106.5,0.3437,48.1,49.1,16.6,19.2,31.7,34.9,44.3,32.3,50,49.3,29.6,32.5,70,-4.4,"R64",16,1.003020159,-0.875417581,-0.467587087,-0.024218849,-0.783851634,0.127398435,-0.634780748,-1.294394865,1.24866895,3.041847922,1.798527968,0.461148477,0.996567691,-0.515818701,-0.054434119,-0.913106356,1579.87385879803
"Texas Southern",2018,"SWAC",36,16,104.1,112.4,0.293,50.5,51.2,17.2,16.2,28.5,32.5,42.9,31.2,48.5,49.4,35.9,36.6,72.6,-10.9,"R64",16,0.894702555,-1.551370058,-0.976062733,-0.929877208,-0.99787611,-2.310734534,-1.076810115,-1.441923689,0.881870175,2.341788256,1.435797684,0.639404205,0.327245622,1.476398343,-0.37310177,-0.427215202,1379.78489893882
"Texas Southern",2022,"SWAC",32,19,96.3,98.5,0.4356,48.2,45.3,21.4,17.3,33,28,33.6,33.4,48.6,45.1,31.4,30.4,68.1,-6.8,"R64",16,2.621422422,0.972526345,1.146537573,-0.089553236,0.646412568,0.471537562,-0.084767751,-0.309567644,0.801933174,-0.237160605,-0.797271197,0.39918214,-0.588034847,-1.320694718,-0.848064508,-1.055787248,1470.40932209433
"Texas Tech",2016,"B12",32,19,113.1,98.9,0.8227,50,49.6,17.8,19,31.3,32.3,42.2,32.9,49.2,47.2,34.6,35.6,67.2,1.3,"R64",8,1.903828929,0.73059194,1.594671179,2.518340945,0.775276145,0.160843974,-0.291588615,0.847633675,2.174740482,3.161185924,1.777229676,0.843490441,2.219994366,2.411369173,1.264853759,-0.885386948,1662.9117171061
"Texas Tech",2018,"B12",37,27,112.7,91.5,0.917,52,46.4,17.8,21.7,32.9,28.7,39.3,38,51.1,45.1,35.9,32.3,67.6,4.7,"E8",3,3.861838488,2.595346002,2.100669081,1.792971045,2.560462553,1.153506013,1.914399133,2.042323381,2.803837831,3.897761135,3.252319989,1.747820255,0.88153413,2.024813659,0.978681057,0.342269311,1723.26225206452
"Texas Tech",2019,"B12",38,31,115.2,85.2,0.9696,53.5,43,17.7,22.8,27.4,28.7,32.9,36.6,52.8,41.9,36.5,29.7,67.5,7,"2ND",3,4.436277167,2.674224006,2.303952658,2.890098257,2.712868146,2.86667945,2.20193546,1.576059088,1.606704778,2.648036545,2.980325938,1.909544373,2.036877762,1.847996545,1.826183718,0.363683094,1764.97166165593
"Texas Tech",2021,"B12",27,17,112.3,92.2,0.9057,49.7,47.9,16.2,23.8,33.8,29.7,39.3,36.4,48.7,44.8,34.7,35.1,65.7,0.9,"R32",6,1.801285507,2.087706089,2.762498628,1.265972618,1.529275684,1.725649231,1.112783203,1.25857348,3.76237656,2.662258476,1.528314721,2.515671523,2.190530594,1.613434735,2.050667125,0.492985661,1650.1401961042
"Texas Tech",2022,"B12",37,27,110.5,85.4,0.9509,52.6,45.8,19.8,23.2,33.2,25.8,35.1,31.9,54.9,44.5,32.1,31.5,66.3,6.6,"S16",3,3.721827714,3.25348198,2.12454243,2.956547264,2.896945631,1.682241759,1.589142626,2.418872136,2.084023273,2.095812942,3.188792791,2.120088375,1.993824412,2.856620878,2.616869589,1.616424698,1692.36407098639
"Texas Tech",2024,"B12",33,23,117.5,98.4,0.8846,52.8,49.1,16.5,17,30.2,30.3,34.6,26.6,51.5,49.6,36.5,32.1,66.4,3.4,NA,6,2.093022385,1.668721936,1.675084913,1.694359543,-0.038099473,-0.308946242,1.062984859,0.824030161,3.576065773,3.655380193,3.552183315,3.024833576,3.818283154,2.73347804,0.272828367,0.480584339,1667.70592975243
"Troy",2017,"SB",35,22,108.8,106.6,0.5596,51.6,50.1,17.8,17.6,30.8,29.8,40.1,32.8,50.9,49.5,35.1,34.1,69.4,-8.1,"R64",15,0.788373397,0.979720272,-1.460687795,-0.705244205,-1.133959439,-1.718240861,0.432294308,0.434073996,2.593846314,1.151305495,2.50866331,1.440466515,1.495042933,1.31547573,-1.05609188,-2.165753115,1514.76189749436
"Tulsa",2014,"CUSA",34,21,105.6,95.8,0.7537,49.2,46.4,16.7,20.3,30.2,29.6,47.1,47.5,49.2,43.2,32.7,35.2,68.4,-3.6,"R64",13,1.838427942,0.479563435,3.214398549,1.139608732,2.11415523,1.087504084,1.089135839,0.018401862,1.397934509,2.044381338,-0.818282117,0.925029105,-0.298742259,0.665599048,-0.734119111,-0.132607323,1533.67243872565
"UAB",2015,"CUSA",35,19,102.7,100.1,0.5721,47.6,47.6,20.1,19.7,34.2,33.1,35.7,33.6,46.6,47.4,33.2,31.9,65.3,-7.5,"R32",14,2.432160757,-0.444748219,1.490704904,0.406727006,-0.520136037,0.325301354,-0.534352394,0.081819173,-0.579535796,2.036726571,-0.065123305,0.826114763,0.828686031,-0.465923127,0.253445383,-0.473424951,1499.97397811786
"UAB",2022,"CUSA",33,27,111.8,99.1,0.8001,52.8,48.4,16.4,21.1,33.3,27.5,29.3,31.3,50.8,47.8,38,32.9,68.9,-0.1,"R64",12,2.40578449,0.104219551,1.481783718,0.768471804,1.67657245,0.91730008,1.507935434,-0.385656789,1.763047337,3.880522074,2.481078357,2.954471715,1.437641201,2.086348401,1.099745326,1.832097025,1713.49710200334
"UAB",2024,"Amer",33,23,112.7,106.3,0.6634,50.1,51,16.7,16.1,35.3,31,40.5,31.4,50.4,50.2,33.1,35,67.7,-2.7,NA,12,1.804606141,1.115077836,-0.732566432,-0.118528267,0.458523575,-0.711538852,-0.176273883,-0.934654166,2.295066376,2.51293241,2.732290675,1.72219285,0.745966109,1.643932245,1.102853151,-0.463966068,1626.17262982948
"UC Irvine",2015,"BW",32,19,105.1,96.8,0.7202,50.7,44.7,18.2,17.2,30,30.7,30.2,35.3,47.8,42.4,38.2,33.6,63.9,-4.6,"R64",13,1.407467706,1.267286955,2.012536738,0.859591081,2.209140894,0.574472151,1.118238771,0.436724913,1.82541125,1.821426375,0.461477784,1.138492962,-0.354902358,1.036425413,0.066630569,0.45049678,1581.75988720182
"UC Irvine",2019,"BW",36,31,107.2,97.6,0.7458,51.3,44.1,17.5,16.7,33.7,27,28.7,33,50.1,40.7,35.9,33.9,66.6,0.7,"R32",13,1.422602815,1.091183849,2.590199245,1.58068833,-0.130346997,1.446186822,-0.059756284,-0.190257192,2.370847241,1.831546313,0.255969444,1.197833565,2.469595735,0.48243099,0.977584854,-0.295037863,1744.46756546969
"UC Santa Barbara",2021,"BW",24,22,107.9,97.6,0.7615,53,47.7,16.5,20.8,28.2,24.5,35.5,28,53.4,46.6,34.8,33.4,65.8,-0.2,"R64",12,0.459121968,1.207100261,1.427981397,0.737311962,0.98481114,1.496802121,0.134947473,-0.116262951,3.291452099,2.055167395,1.666665621,1.542071065,1.235679093,0.597677126,1.291889139,0.849004259,1697.13215145596
"UC Santa Barbara",2023,"BW",33,27,110,105.7,0.6126,54.1,50.1,17,18.5,26.3,26.1,34.4,29.2,54.8,49.3,34.8,34.6,64.4,-1.5,"R64",14,0.636582876,-0.212900676,0.995096853,0.026435634,0.191220609,-1.708623753,0.343750744,-0.018826067,2.52100307,3.251284528,0.968005607,1.633478896,1.294616583,2.085373416,-0.180832752,-2.52583722,1675.14341648246
"UCF",2019,"Amer",33,24,112.7,93.3,0.898,52.9,45.4,17.6,18,29.5,29.6,45.3,29.2,52,44.5,36.5,31.3,66.4,2,"R32",9,4.185558546,1.814686581,2.473757482,0.574234313,2.356386477,1.120635039,2.051724044,0.465988927,2.35170327,2.72298786,1.822873855,2.726050689,-0.758496898,0.067702246,-1.486630829,-0.82872588,1693.20015857333
"UCLA",2013,"P12",35,25,110,94.8,0.8475,49.1,47.5,15.8,19.9,30.7,34,33.1,24.6,48.9,46.9,33.3,32.4,69.6,3.3,"R64",6,2.26997569,1.330805539,0.73640938,0.772634598,0.579606041,0.754655109,0.396965126,NA,2.484716211,2.861947174,2.827961446,1.970021915,1.958242132,0.898601971,-0.325958718,NA,1700.35342238708
"UCLA",2014,"P12",37,28,119,96.6,0.9167,54.1,49.9,14.5,20.3,29.8,28.6,38.2,35.7,53,48.6,38,34.4,70.2,4.5,"S16",4,2.561405091,3.150552544,1.470889698,1.787013095,1.467979303,0.558762712,0.835303785,-0.437912654,5.208773033,4.301158139,2.776715988,1.595259824,1.535090073,2.234074387,1.228215208,2.457593869,1743.71399815484
"UCLA",2015,"P12",36,22,111.8,96.6,0.8425,49.6,48.5,17.6,17.9,33.8,28.6,35.7,32.3,47.4,45.4,36.8,35.6,66.8,0,"S16",11,1.998841403,1.304133597,0.188166315,1.041360723,0.850693922,1.438908091,0.412986347,1.135741692,3.113808638,1.855560237,2.872005706,1.867918156,1.730613053,0.120125083,-0.225392488,-1.584381467,1623.06921399142
"UCLA",2017,"P12",36,31,122.8,99.6,0.9175,59.8,48.7,15.1,15.8,29.1,28.6,26.8,25.4,59.1,45.3,40.6,36.5,74.6,6.6,"S16",3,2.374963191,1.261458394,0.031759403,1.488735258,0.795901724,-0.211772862,2.240581628,2.716117045,5.5133442,4.256406623,5.432763165,3.930588772,4.200614889,4.724929742,2.10325863,-0.441425189,1799.69028487128
"UCLA",2022,"P12",35,27,115.8,92.2,0.9321,50.6,47.6,13.2,19.4,31.3,25.3,29.5,28.3,49.5,47.3,35.4,32.1,65.4,5.1,"S16",4,4.472585355,2.942372025,2.046008542,2.110130759,1.148367445,0.608942545,0.762610368,1.173068954,1.782546615,3.069693281,3.777856581,3.07899308,3.972316276,2.666269222,2.476053306,1.83684057,1758.00853776734
"UCLA",2023,"P12",37,31,114.9,88.5,0.9528,51.1,46.8,14.9,23.3,33,28.2,27.4,27.5,50.6,46.9,34.9,31.1,66.1,8.4,"S16",2,4.065306218,3.24351949,3.398231029,2.39565071,1.881204861,1.183974658,1.379176184,2.042397901,3.273130927,3.700307736,2.728026227,2.835977206,3.334187221,3.352907909,1.843458754,-0.623971708,1766.28991786097
"UConn",2014,"Amer",40,32,112.5,91.3,0.9171,51.5,44.6,17.3,19.6,30.4,32.8,38.3,35.7,48.1,42.2,38.7,33,64.8,4.7,"Champions",7,2.422081399,2.311004194,1.326924791,2.020858562,3.212608295,1.968910714,1.911857829,2.401127278,4.088963877,2.85918727,2.950436614,2.031016488,0.439007624,0.997196318,0.911649149,0.058744611,1740.28603548956
"UConn",2016,"Amer",36,25,110.5,93.4,0.8732,51.5,44.5,16.3,18.2,28.6,29.1,29.6,35.4,49.9,42,36.5,32.6,66.9,1.2,"R32",9,2.800720234,2.167626061,1.526366027,2.848407877,1.809166994,2.523240487,0.59957369,0.20214194,3.085615384,2.898129063,3.490324933,1.796239676,1.316907259,0.363094573,2.269506401,1.28737957,1668.64442444542
"UConn",2021,"BE",22,15,114.6,92.8,0.9188,49.5,46.2,17.6,19.6,36.9,29.8,29.6,36.9,49,45.6,33.6,31.6,65.7,2.1,"R64",7,0.512536345,2.723419875,1.411953206,2.269210781,0.320990457,1.3406142,1.467579363,0.54185589,4.420907789,1.382543536,2.521567433,1.44027989,3.188080462,2.019428532,0.465653839,0.952301767,1628.65021940315
"UConn",2022,"BE",33,23,113.2,95.9,0.8709,49.6,46,17.3,18,37.9,27.6,30.5,31.7,48,42.6,35.2,35.3,65,3.1,"R64",5,1.235164191,2.701985722,1.254198191,2.925858896,1.921935405,-0.259186202,0.029060872,0.38717471,3.814694069,2.304411633,3.341818365,1.329638564,2.063915989,3.384865225,2.608501833,1.072774728,1694.72847618959
"UConn",2023,"BE",39,31,121.5,91.2,0.9643,53.9,44.4,18.9,18.5,38.5,26.1,30.8,37.8,53.6,44.4,36.3,29.7,66.7,5,"Champions",4,3.028734288,4.458740251,1.788485606,1.814151084,1.097479023,1.801638976,3.144634408,1.780011182,4.311517109,2.548122319,4.366161779,4.118534979,4.832420113,2.667713638,1.292033451,1.849116174,1747.77462413732
"UConn",2024,"BE",34,31,127.1,93.6,0.9712,57.1,45.1,14.9,16.2,36.5,26.8,33.3,32.5,58.5,43.7,36.7,31.9,64.6,11.3,NA,1,4.120198177,1.910343326,3.048117323,1.673151773,1.716224593,2.651241512,1.215789022,1.361666399,6.017513238,5.71051018,4.128681629,5.338661485,5.105668853,3.93035137,1.914066292,0.792953259,1799.11445133398
"UMass",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1769.51556649001
"UMBC",2018,"AE",33,25,102.1,102.2,0.4963,52.2,51.6,17.2,20.7,25.9,28.3,30.2,30.8,48.1,51,38.2,35,69.3,-4.9,"R32",16,0.997322077,-0.016910965,0.284937847,0.848414263,-0.419707114,0.75913505,0.318389681,-0.613071771,1.919965414,2.303864123,1.699866909,0.205089161,-0.243095787,-1.696714427,-1.316245232,-1.408602725,1571.1758664601
"UNC Asheville",2016,"BSth",32,20,101.2,99.4,0.5487,49.6,49.3,18.6,22.2,31.6,29.3,41.8,33,50.2,52.1,32.1,29.6,71,-6.3,"R64",15,0.652474632,1.632367251,1.718977553,0.248926678,0.677006395,0.54380741,-0.456915854,NA,1.059903235,-1.52047e-05,-0.13681452,0.541199171,-0.024737094,-0.142497418,0.212054973,NA,1580.68849872946
"UNC Asheville",2023,"BSth",33,27,102.3,103.5,0.4657,53.6,48.3,20.1,17.8,25.7,29.1,40.9,26.8,51.1,49.5,38.6,30.6,68.2,-1.9,"R64",15,1.62276323,-0.306512472,0.112058014,0.509188928,-1.062633097,-0.694686484,1.231710749,-0.455481043,2.603303272,2.314578265,0.692810491,0.017085722,0.825508465,0.374708479,-2.14863747,-0.917335397,1660.28096473978
"UNC Greensboro",2018,"SC",32,27,103.4,95.2,0.7207,51.7,47.5,19.8,21.4,33.7,23.9,26,39.2,51.1,47.3,35,31.9,66.2,-1.6,"R64",13,1.927524636,1.58687742,0.215004129,2.095977695,1.656356768,1.619973798,1.087911038,1.59817126,1.581739232,1.792826453,2.880773021,0.144021729,-0.286555739,-0.354520591,-0.452469614,-2.643958756,1679.11709807067
"UNC Greensboro",2021,"SC",29,21,102.3,97.5,0.6353,48.2,48.1,15.6,21,32.4,25.9,23.8,36.4,50.3,48.3,30,31.9,68.3,-3.5,"R64",13,3.088408224,1.737406576,2.193402343,1.508139591,0.96247283,1.675660855,0.185956753,0.314983812,1.656624984,1.587997202,0.935309397,0.955577599,0.651960597,-0.978953751,0.217703373,-0.223194281,1629.33438723392
"UNC Wilmington",2016,"CAA",31,23,109.5,100.9,0.7186,51.2,47.5,15.9,19.9,32.1,30.1,35.6,55.2,51,46.1,34.4,33.9,71.3,-0.7,"R64",13,0.514307262,0.300476991,1.59326753,0.465637908,0.500333561,1.254576369,-0.218983696,0.109483671,2.728269602,2.539354577,1.057961352,1.928335627,1.24650326,0.444024772,0.678462967,-0.263102794,1655.30032637791
"UNC Wilmington",2017,"CAA",33,29,117.7,105,0.7881,55,53.2,13.9,20.1,32.5,28.5,30.8,39.6,55.7,54.2,36.1,34,71.5,1.5,"R64",12,0.792145948,-0.066835947,0.599392273,-0.121762557,-0.256651003,-0.829348389,0.758452939,-0.397388198,3.416674704,4.016144201,2.96450157,3.294860695,3.181775059,3.109261278,0.352766415,0.849750489,1777.25463667322
"UNLV",2013,"MWC",34,24,104.7,88.4,0.8749,48.9,44.1,20.2,18.5,33.3,27.1,36.7,29.6,48.9,42.6,32.6,31.6,69.3,1.8,"R64",5,1.658670705,1.788702657,2.716327988,2.556649114,1.891060704,1.571768155,1.262801149,1.39458978,2.767559511,2.304645869,1.304228035,1.402336965,0.916557102,0.164667597,0.310709281,-0.361445466,1729.59282985385
"USC",2016,"P12",34,21,113.7,98.7,0.8352,52.2,47.3,16.6,16.7,32.1,31.6,35.1,28.3,49.4,46.6,38.7,32.5,72.1,0.2,"R64",8,1.489431845,1.032331226,1.130288319,0.770820884,0.788043032,-0.046994959,2.757284415,0.76448154,2.356892793,2.781693551,2.237108219,2.55920409,1.499054606,2.278605515,-0.801689407,0.99057778,1689.48765197549
"USC",2021,"P12",29,22,112,92,0.9052,52.1,45.4,18.1,17.4,35.7,27.3,37.5,24.8,52.1,42.2,34.8,34.2,67.2,3.6,"E8",6,3.376117881,1.9795902,2.080231522,1.383892553,1.362874903,0.879863808,1.401563701,0.59707662,3.259751132,3.121059154,2.783201651,2.846772643,1.168655916,1.603073279,0.571725175,0.34578306,1715.29197276069
"USC",2022,"P12",34,26,108.6,96.2,0.8021,51.2,44.7,17.9,14.4,33.5,26.7,30.9,26.8,50.1,42,35.7,33.2,66.2,4.1,"R64",7,2.230951565,1.316214555,1.494375786,1.504004,0.668924159,1.55365649,0.896396455,1.393414266,3.223395958,2.709059116,2.423021219,1.714740986,1.588267452,0.632694826,1.219739589,0.721074676,1763.05623345105
"USC",2023,"P12",33,22,111.8,97.4,0.8298,51.2,45.4,18.1,17.9,28.8,32.7,33.2,30.2,51,42.7,34.5,33.4,68,2.1,"R64",10,2.56625996,1.480503955,1.376189351,1.721263095,0.615139096,0.825585393,0.629668427,NA,2.221774124,3.011119004,3.039750636,0.420472683,1.406046576,1.05967268,-0.106517711,NA,1649.80501550761
"Utah",2015,"P12",34,25,114.9,88.7,0.9513,55.2,43,18.2,18.3,31.3,28.4,43.4,34.3,52.3,41.4,40.1,31.2,61.4,3.7,"S16",5,4.262544885,1.845793877,1.88908497,2.680406849,1.693374369,2.618403533,1.562786712,0.538994753,5.53407369,3.567934146,3.274554525,2.368403346,1.936916769,0.756130207,1.715606442,2.547648652,1729.24743230894
"Utah",2016,"P12",35,26,115.8,97.3,0.8807,55.1,48,18.2,15.3,29.2,27.8,37.9,23,55.5,44.5,36.3,37.1,66.9,5.6,"R32",3,2.213037145,1.314876978,0.399960316,1.104925403,0.577245876,1.397038346,1.350305323,0.774250888,4.069075147,3.335304133,3.380953189,2.518513481,2.643733337,1.813064861,1.190994377,0.490121827,1761.8965613438
"Utah State",2019,"MWC",34,28,111.3,96.8,0.8329,53.9,46.5,18.2,17.3,32,22.3,36.7,34.3,54.2,42.2,35.7,35.3,69.6,2,"R64",8,0.836405303,1.127568393,1.049659193,2.273621464,0.719531366,0.724804978,1.175355417,1.098807825,3.46518346,2.062698427,1.939233695,0.686590914,1.960911289,1.780936608,1.183017492,0.973104323,1739.97113945864
"Utah State",2021,"MWC",27,20,105.2,90,0.8569,49.8,45.6,19.7,19.7,35.3,21.3,29.4,26.1,49.6,42.9,33.6,33,69,-1.1,"R64",11,3.360065796,2.705352471,2.079833792,2.118108144,0.221858423,0.512155648,-0.06962872,0.902245785,2.259741771,2.804015501,0.915548977,0.482591074,1.716547172,0.514877345,0.863444867,-1.351499491,1625.30569737197
"Utah State",2023,"MWC",34,26,115.4,98,0.867,55.5,48.1,17.6,15.8,27.4,24.5,34.9,30.3,54.5,46.2,37.9,34.5,68.6,2.9,"R64",10,0.699929735,1.190873874,1.458641109,0.988888365,2.137092089,0.655416851,0.590697941,0.008505537,5.224802412,3.112758379,2.759081325,2.148391953,0.806197917,2.266268852,1.31909061,0.462973413,1767.92899696298
"Utah State",2024,"MWC",31,27,114.1,100.4,0.8144,54.1,49.6,15.7,16.4,28.5,25.4,40,30.4,57.1,53.1,32.1,29,68.5,3.3,NA,8,1.481182979,1.990682482,0.171465396,1.161115104,0.951576095,2.146373245,0.381410939,-0.023167279,3.276309125,2.580502819,3.414825551,2.137692675,1.232965273,-0.174473271,0.716162951,0.889019558,1765.00879827066
"Valparaiso",2013,"Horz",33,25,107.8,97.9,0.7514,55.7,46.2,21.8,19.5,31.2,28.2,41.7,36.8,55.7,44.5,37.1,33.8,65.6,-0.8,"R64",14,1.581164987,1.250010264,0.383266799,0.714417194,-0.594588738,0.190798491,0.573660601,-0.790605763,4.671543666,1.753857961,2.356410173,1.881660289,2.591804455,1.361322221,-0.78694223,-0.045338808,1657.81794522677
"Valparaiso",2015,"Horz",31,25,105,94.5,0.7706,51.3,45.2,19,18.6,34.7,27.4,36.6,33.4,48,42.3,38.4,33.4,63.1,0.1,"R64",13,1.121595903,1.228178294,2.65833841,1.055981193,0.973567878,0.331955961,1.424891528,0.557975433,2.904819515,2.15364509,0.261616108,1.654298723,0.815635203,1.192438043,-0.431351784,0.0703874,1739.46388321309
"Vanderbilt",2017,"SEC",35,19,112.5,93.8,0.8898,52.1,48.1,18.2,16.1,24.8,27,34.8,30.7,48.1,46.8,37.6,33.8,67,0.1,"R64",9,3.309346879,1.076055945,1.718937963,1.294647331,1.85436712,-0.396283737,1.429800365,-1.117852202,3.508408547,3.657240338,3.007867375,2.743259058,0.14955117,1.476592526,-0.502166279,-2.315710814,1575.63125291784
"VCU",2013,"A10",36,27,113.8,92.1,0.9195,51.3,49.9,16.9,28.5,36.6,34.7,29.8,40.3,50.5,50.1,35.1,32.9,68.1,2.6,"R32",5,1.856256563,0.965890799,3.327412326,0.943201989,1.5055443,1.563858678,0.960387558,-0.35382912,2.935773423,3.712126331,1.26733158,3.342392742,2.566857131,2.055377161,0.392500316,1.43962966,1739.32793714196
"VCU",2014,"A10",35,26,108.3,89.8,0.8955,47.9,47.8,17.2,25.6,34.9,30.8,35.2,39.7,45.6,48.8,34.9,30.3,70.8,3.6,"R64",5,5.018608289,1.818389223,2.951886463,1.758904464,1.460653217,1.698514873,2.930169257,1.264040092,1.96706236,3.239752008,1.663406979,2.193556062,2.258159045,0.195273033,-1.061688447,-0.000618002,1722.56897743722
"VCU",2015,"A10",36,26,108.4,94,0.8373,48.7,49.5,15.7,23.5,31.8,30.6,37.3,37.8,46.9,48.3,34.3,34.5,67.2,3,"R64",7,4.506643597,2.094618663,2.534908915,2.022282178,0.576139972,1.468089442,1.406195078,1.2309876,2.90161969,4.35680282,2.469026965,1.444143112,2.563327007,1.532801499,0.611673885,-0.131546352,1757.58541540397
"VCU",2016,"A10",36,25,112.1,94.2,0.8811,51,49.2,16.3,21.4,33.2,27.7,32.2,36.8,50.1,48.6,35.2,33.7,70.3,-0.1,"R32",10,1.214223588,1.926817913,2.085858522,1.255938866,1.712049997,1.948572342,0.925893749,1.579700052,3.594893013,2.835987575,2.528842104,2.496979255,1.533012102,0.944797753,0.712021757,-0.42740783,1675.5559831666
"VCU",2017,"A10",35,26,108.1,95.9,0.7988,51,47.5,17.8,21,31.3,27.5,36.4,40.9,51.5,46,33.1,33.8,70.1,1.3,"R64",10,1.876320338,1.952786955,2.9584492,1.935525034,0.812216852,0.920688264,1.045856963,0.928562783,3.357622181,2.915106928,1.459539448,0.796263527,1.917105529,1.802280726,1.360934232,-0.093566723,1729.69991721137
