"game_id","season","season_type","game_date","game_date_time","team_id","team_uid","team_slug","team_location","team_name","team_abbreviation","team_display_name","team_short_display_name","team_color","team_alternate_color","team_logo","team_home_away","team_score","team_winner","assists","blocks","defensive_rebounds","field_goal_pct","field_goals_made","field_goals_attempted","flagrant_fouls","fouls","free_throw_pct","free_throws_made","free_throws_attempted","largest_lead","offensive_rebounds","steals","team_turnovers","technical_fouls","three_point_field_goal_pct","three_point_field_goals_made","three_point_field_goals_attempted","total_rebounds","total_technical_fouls","total_turnovers","turnovers","opponent_team_id","opponent_team_uid","opponent_team_slug","opponent_team_location","opponent_team_name","opponent_team_abbreviation","opponent_team_display_name","opponent_team_short_display_name","opponent_team_color","opponent_team_alternate_color","opponent_team_logo","opponent_team_score"
400947046,2017,3,2017-03-18,2017-03-18 18:10:00,2752,"s:40~l:41~t:2752","xavier-musketeers","Xavier","Musketeers","XAV","Xavier Musketeers","Xavier","002144","9ea2a2","https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png","away",91,TRUE,20,3,29,55.6,30,54,0,20,76.9,20,26,"25",7,4,0,0,64.7,11,17,36,0,9,9,52,"s:40~l:41~t:52","florida-state-seminoles","Florida State","Seminoles","FSU","Florida State Seminoles","Florida St","782F40","ceb888","https://a.espncdn.com/i/teamlogos/ncaa/500/52.png",66
400947046,2017,3,2017-03-18,2017-03-18 18:10:00,52,"s:40~l:41~t:52","florida-state-seminoles","Florida State","Seminoles","FSU","Florida State Seminoles","Florida St","782F40","ceb888","https://a.espncdn.com/i/teamlogos/ncaa/500/52.png","home",66,FALSE,10,3,22,40,24,60,0,24,73.7,14,19,"1",11,7,0,0,19,4,21,33,0,9,9,2752,"s:40~l:41~t:2752","xavier-musketeers","Xavier","Musketeers","XAV","Xavier Musketeers","Xavier","002144","9ea2a2","https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png",91
400947027,2017,3,2017-03-18,2017-03-18 17:25:00,77,"s:40~l:41~t:77","northwestern-wildcats","Northwestern","Wildcats","NU","Northwestern Wildcats","Northwestern","582c83","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/77.png","away",73,FALSE,12,5,24,40.9,27,66,0,26,84.6,11,13,"2",12,11,0,1,33.3,8,24,36,1,13,13,2250,"s:40~l:41~t:2250","gonzaga-bulldogs","Gonzaga","Bulldogs","GONZ","Gonzaga Bulldogs","Gonzaga","041e42","c8102e","https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png",79
400947027,2017,3,2017-03-18,2017-03-18 17:25:00,2250,"s:40~l:41~t:2250","gonzaga-bulldogs","Gonzaga","Bulldogs","GONZ","Gonzaga Bulldogs","Gonzaga","041e42","c8102e","https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png","home",79,TRUE,10,7,27,44.1,26,59,0,18,63.9,23,36,"22",15,7,1,0,25,4,16,42,0,14,14,77,"s:40~l:41~t:77","northwestern-wildcats","Northwestern","Wildcats","NU","Northwestern Wildcats","Northwestern","582c83","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/77.png",73
400947025,2017,3,2017-03-18,2017-03-18 14:55:00,275,"s:40~l:41~t:275","wisconsin-badgers","Wisconsin","Badgers","WISC","Wisconsin Badgers","Wisconsin","A00002","f7f7f7","https://a.espncdn.com/i/teamlogos/ncaa/500/275.png","away",65,TRUE,10,5,22,53.1,26,49,0,19,43.8,7,16,"8",12,4,0,0,33.3,6,18,34,0,14,14,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png",62
400947025,2017,3,2017-03-18,2017-03-18 14:55:00,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png","home",62,FALSE,5,1,19,41.2,21,51,0,16,71.4,15,21,"7",11,8,0,0,31.3,5,16,30,0,8,8,275,"s:40~l:41~t:275","wisconsin-badgers","Wisconsin","Badgers","WISC","Wisconsin Badgers","Wisconsin","A00002","f7f7f7","https://a.espncdn.com/i/teamlogos/ncaa/500/275.png",65
400947006,2017,3,2017-03-18,2017-03-18 12:10:00,87,"s:40~l:41~t:87","notre-dame-fighting-irish","Notre Dame","Fighting Irish","ND","Notre Dame Fighting Irish","Notre Dame","0c2340","c99700","https://a.espncdn.com/i/teamlogos/ncaa/500/87.png","away",71,FALSE,12,3,20,40.7,22,54,0,21,100,17,17,"0",8,6,1,1,35.7,10,28,28,1,14,14,277,"s:40~l:41~t:277","west-virginia-mountaineers","West Virginia","Mountaineers","WVU","West Virginia Mountaineers","West Virginia","FFC600","eaaa00","https://a.espncdn.com/i/teamlogos/ncaa/500/277.png",83
400947006,2017,3,2017-03-18,2017-03-18 12:10:00,277,"s:40~l:41~t:277","west-virginia-mountaineers","West Virginia","Mountaineers","WVU","West Virginia Mountaineers","West Virginia","FFC600","eaaa00","https://a.espncdn.com/i/teamlogos/ncaa/500/277.png","home",83,TRUE,16,5,24,50,27,54,0,18,80.8,21,26,"12",10,6,0,0,57.1,8,14,34,0,12,12,87,"s:40~l:41~t:87","notre-dame-fighting-irish","Notre Dame","Fighting Irish","ND","Notre Dame Fighting Irish","Notre Dame","0c2340","c99700","https://a.espncdn.com/i/teamlogos/ncaa/500/87.png",71
400946438,2017,3,2017-03-17,2017-03-17 22:12:00,2309,"s:40~l:41~t:2309","kent-state-golden-flashes","Kent State","Golden Flashes","KENT","Kent State Golden Flashes","Kent State","002445","f0b510","https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png","away",80,FALSE,10,0,21,43.7,31,71,0,18,75,9,12,"0",15,3,1,0,40.9,9,22,36,0,8,8,26,"s:40~l:41~t:26","ucla-bruins","UCLA","Bruins","UCLA","UCLA Bruins","UCLA","2774ae","f2a900","https://a.espncdn.com/i/teamlogos/ncaa/500/26.png",97
400946438,2017,3,2017-03-17,2017-03-17 22:12:00,26,"s:40~l:41~t:26","ucla-bruins","UCLA","Bruins","UCLA","UCLA Bruins","UCLA","2774ae","f2a900","https://a.espncdn.com/i/teamlogos/ncaa/500/26.png","home",97,TRUE,25,3,27,62.7,37,59,0,12,69.6,16,23,"24",6,2,0,0,50,7,14,33,0,6,6,2309,"s:40~l:41~t:2309","kent-state-golden-flashes","Kent State","Golden Flashes","KENT","Kent State Golden Flashes","Kent State","002445","f0b510","https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png",80
400946447,2017,3,2017-03-17,2017-03-17 22:07:00,94,"s:40~l:41~t:94","northern-kentucky-norse","Northern Kentucky","Norse","NKU","Northern Kentucky Norse","N Kentucky","ffc82e","000000","https://a.espncdn.com/i/teamlogos/ncaa/500/94.png","away",70,FALSE,11,3,27,35.6,26,73,0,22,90.9,10,11,"1",13,6,0,0,25,8,32,40,0,8,8,96,"s:40~l:41~t:96","kentucky-wildcats","Kentucky","Wildcats","UK","Kentucky Wildcats","Kentucky","005DAA","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/96.png",79
400946447,2017,3,2017-03-17,2017-03-17 22:07:00,96,"s:40~l:41~t:96","kentucky-wildcats","Kentucky","Wildcats","UK","Kentucky Wildcats","Kentucky","005DAA","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/96.png","home",79,TRUE,12,9,35,44.3,27,61,0,15,78.6,22,28,"18",11,5,1,0,17.6,3,17,46,0,12,12,94,"s:40~l:41~t:94","northern-kentucky-norse","Northern Kentucky","Norse","NKU","Northern Kentucky Norse","N Kentucky","ffc82e","000000","https://a.espncdn.com/i/teamlogos/ncaa/500/94.png",70
400946429,2017,3,2017-03-17,2017-03-17 21:54:00,269,"s:40~l:41~t:269","marquette-golden-eagles","Marquette","Golden Eagles","MARQ","Marquette Golden Eagles","Marquette","083963","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/269.png","away",73,FALSE,12,3,22,46.3,25,54,0,20,85.7,12,14,"10",6,3,1,0,39.3,11,28,28,0,18,18,2579,"s:40~l:41~t:2579","south-carolina-gamecocks","South Carolina","Gamecocks","SC","South Carolina Gamecocks","South Carolina","73000a","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png",93
400946429,2017,3,2017-03-17,2017-03-17 21:54:00,2579,"s:40~l:41~t:2579","south-carolina-gamecocks","South Carolina","Gamecocks","SC","South Carolina Gamecocks","South Carolina","73000a","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png","home",93,TRUE,17,2,23,52.2,35,67,0,13,68.4,13,19,"23",13,11,1,0,33.3,8,24,36,0,9,9,269,"s:40~l:41~t:269","marquette-golden-eagles","Marquette","Golden Eagles","MARQ","Marquette Golden Eagles","Marquette","083963","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/269.png",73
400946431,2017,3,2017-03-17,2017-03-17 21:25:00,127,"s:40~l:41~t:127","michigan-state-spartans","Michigan State","Spartans","MSU","Michigan State Spartans","Michigan St","18453B","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/127.png","away",78,TRUE,18,3,26,56.6,30,53,0,18,85.7,12,14,"23",10,1,0,0,30,6,20,36,0,12,12,2390,"s:40~l:41~t:2390","miami-hurricanes","Miami","Hurricanes","MIA","Miami Hurricanes","Miami","004325","f0f0f0","https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png",58
400946431,2017,3,2017-03-17,2017-03-17 21:25:00,2390,"s:40~l:41~t:2390","miami-hurricanes","Miami","Hurricanes","MIA","Miami Hurricanes","Miami","004325","f0f0f0","https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png","home",58,FALSE,8,1,14,40.4,21,52,0,17,70.6,12,17,"12",9,9,2,0,25,4,16,23,0,10,10,127,"s:40~l:41~t:127","michigan-state-spartans","Michigan State","Spartans","MSU","Michigan State Spartans","Michigan St","18453B","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/127.png",78
400946448,2017,3,2017-03-17,2017-03-17 19:40:00,2306,"s:40~l:41~t:2306","kansas-state-wildcats","Kansas State","Wildcats","KSU","Kansas State Wildcats","Kansas St","633194","e7d2ad","https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png","away",61,FALSE,10,2,14,38.9,21,54,0,19,80,12,15,"1",9,7,0,0,38.9,7,18,23,0,7,7,2132,"s:40~l:41~t:2132","cincinnati-bearcats","Cincinnati","Bearcats","CIN","Cincinnati Bearcats","Cincinnati","000000","717073","https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png",75
400946448,2017,3,2017-03-17,2017-03-17 19:40:00,2132,"s:40~l:41~t:2132","cincinnati-bearcats","Cincinnati","Bearcats","CIN","Cincinnati Bearcats","Cincinnati","000000","717073","https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png","home",75,TRUE,10,4,24,62.8,27,43,0,12,72.7,16,22,"17",7,4,1,0,45.5,5,11,31,0,11,11,2306,"s:40~l:41~t:2306","kansas-state-wildcats","Kansas State","Wildcats","KSU","Kansas State Wildcats","Kansas St","633194","e7d2ad","https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png",61
400946419,2017,3,2017-03-17,2017-03-17 19:20:00,2653,"s:40~l:41~t:2653","troy-trojans","Troy","Trojans","TROY","Troy Trojans","Troy","AE0210","88898c","https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png","away",65,FALSE,10,2,24,40.7,24,59,0,19,85.7,12,14,"0",13,1,0,1,21.7,5,23,37,1,17,17,150,"s:40~l:41~t:150","duke-blue-devils","Duke","Blue Devils","DUKE","Duke Blue Devils","Duke","013088","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/150.png",87
400946419,2017,3,2017-03-17,2017-03-17 19:20:00,150,"s:40~l:41~t:150","duke-blue-devils","Duke","Blue Devils","DUKE","Duke Blue Devils","Duke","013088","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/150.png","home",87,TRUE,15,8,22,46.8,29,62,0,17,69.6,16,23,"23",14,13,0,0,46.4,13,28,36,0,8,8,2653,"s:40~l:41~t:2653","troy-trojans","Troy","Trojans","TROY","Troy Trojans","Troy","AE0210","88898c","https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png",65
400946437,2017,3,2017-03-17,2017-03-17 19:10:00,2724,"s:40~l:41~t:2724","wichita-state-shockers","Wichita State","Shockers","WICH","Wichita State Shockers","Wichita St","0d0a03","ffc41e","https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png","away",64,TRUE,11,8,35,39.6,19,48,0,19,74.1,20,27,"8",13,0,0,0,30,6,20,48,0,16,16,2168,"s:40~l:41~t:2168","dayton-flyers","Dayton","Flyers","DAY","Dayton Flyers","Dayton","004B8D","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png",58
400946437,2017,3,2017-03-17,2017-03-17 19:10:00,2168,"s:40~l:41~t:2168","dayton-flyers","Dayton","Flyers","DAY","Dayton Flyers","Dayton","004B8D","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png","home",58,FALSE,11,3,19,31,18,58,0,23,75,15,20,"5",10,6,0,0,31.8,7,22,29,0,6,6,2724,"s:40~l:41~t:2724","wichita-state-shockers","Wichita State","Shockers","WICH","Wichita State Shockers","Wichita St","0d0a03","ffc41e","https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png",64
400946421,2017,3,2017-03-17,2017-03-17 18:50:00,302,"s:40~l:41~t:302","uc-davis-aggies","UC Davis","Aggies","UCD","UC Davis Aggies","UC Davis","002855","c3c4c6","https://a.espncdn.com/i/teamlogos/ncaa/500/302.png","away",62,FALSE,7,2,18,33.9,21,62,0,19,88.9,16,18,"3",9,5,0,1,20,4,20,27,1,14,14,2305,"s:40~l:41~t:2305","kansas-jayhawks","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0051ba","e8000d","https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png",100
400946421,2017,3,2017-03-17,2017-03-17 18:50:00,2305,"s:40~l:41~t:2305","kansas-jayhawks","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0051ba","e8000d","https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png","home",100,TRUE,19,6,34,56.3,36,64,0,17,85,17,20,"42",11,6,0,0,44,11,25,45,0,12,12,302,"s:40~l:41~t:302","uc-davis-aggies","UC Davis","Aggies","UCD","UC Davis Aggies","UC Davis","002855","c3c4c6","https://a.espncdn.com/i/teamlogos/ncaa/500/302.png",62
400946424,2017,3,2017-03-17,2017-03-17 16:37:00,227,"s:40~l:41~t:227","rhode-island-rams","Rhode Island","Rams","URI","Rhode Island Rams","Rhode Island","091f3f","5ab3e8","https://a.espncdn.com/i/teamlogos/ncaa/500/227.png","away",84,TRUE,11,3,30,44.8,26,58,0,16,90.3,28,31,"15",8,8,1,0,19,4,21,38,0,8,8,156,"s:40~l:41~t:156","creighton-bluejays","Creighton","Bluejays","CREI","Creighton Bluejays","Creighton","13299e","00235d","https://a.espncdn.com/i/teamlogos/ncaa/500/156.png",72
400946424,2017,3,2017-03-17,2017-03-17 16:37:00,156,"s:40~l:41~t:156","creighton-bluejays","Creighton","Bluejays","CREI","Creighton Bluejays","Creighton","13299e","00235d","https://a.espncdn.com/i/teamlogos/ncaa/500/156.png","home",72,FALSE,11,3,26,40,26,65,0,20,68.4,13,19,"0",11,2,0,0,30.4,7,23,37,0,11,11,227,"s:40~l:41~t:227","rhode-island-rams","Rhode Island","Rams","URI","Rhode Island Rams","Rhode Island","091f3f","5ab3e8","https://a.espncdn.com/i/teamlogos/ncaa/500/227.png",84
400946425,2017,3,2017-03-17,2017-03-17 16:11:00,2640,"s:40~l:41~t:2640","texas-southern-tigers","Texas Southern","Tigers","TXSO","Texas Southern Tigers","Texas Southern","6A0403","ebebeb","https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png","away",64,FALSE,9,3,21,36.7,22,60,0,17,81.3,13,16,"2",6,6,0,0,25.9,7,27,27,0,13,13,153,"s:40~l:41~t:153","north-carolina-tar-heels","North Carolina","Tar Heels","UNC","North Carolina Tar Heels","North Carolina","7bafd4","13294b","https://a.espncdn.com/i/teamlogos/ncaa/500/153.png",103
400946425,2017,3,2017-03-17,2017-03-17 16:11:00,153,"s:40~l:41~t:153","north-carolina-tar-heels","North Carolina","Tar Heels","UNC","North Carolina Tar Heels","North Carolina","7bafd4","13294b","https://a.espncdn.com/i/teamlogos/ncaa/500/153.png","home",103,TRUE,18,4,34,50.7,38,75,0,13,73.1,19,26,"42",20,6,0,0,36.4,8,22,54,0,10,10,2640,"s:40~l:41~t:2640","texas-southern-tigers","Texas Southern","Tigers","TXSO","Texas Southern Tigers","Texas Southern","6A0403","ebebeb","https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png",64
400946420,2017,3,2017-03-17,2017-03-17 15:16:00,30,"s:40~l:41~t:30","usc-trojans","USC","Trojans","USC","USC Trojans","USC","9e2237","ffcc00","https://a.espncdn.com/i/teamlogos/ncaa/500/30.png","away",66,TRUE,14,4,25,48,24,50,0,16,71.4,10,14,"1",9,5,0,0,28.6,8,28,34,0,10,10,2567,"s:40~l:41~t:2567","smu-mustangs","SMU","Mustangs","SMU","SMU Mustangs","SMU","E32F38","ecdcb9","https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png",65
400946420,2017,3,2017-03-17,2017-03-17 15:16:00,2567,"s:40~l:41~t:2567","smu-mustangs","SMU","Mustangs","SMU","SMU Mustangs","SMU","E32F38","ecdcb9","https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png","home",65,FALSE,11,0,20,42.1,24,57,0,15,72.7,8,11,"12",10,5,0,0,39.1,9,23,30,0,8,8,30,"s:40~l:41~t:30","usc-trojans","USC","Trojans","USC","USC Trojans","USC","9e2237","ffcc00","https://a.espncdn.com/i/teamlogos/ncaa/500/30.png",66
400946423,2017,3,2017-03-17,2017-03-17 15:05:00,55,"s:40~l:41~t:55","jacksonville-state-gamecocks","Jacksonville State","Gamecocks","JVST","Jacksonville State Gamecocks","J'Ville St","b50500","b5b7ba","https://a.espncdn.com/i/teamlogos/ncaa/500/55.png","away",63,FALSE,14,8,19,50,23,46,0,14,87.5,7,8,"8",4,1,2,0,52.6,10,19,23,0,14,14,97,"s:40~l:41~t:97","louisville-cardinals","Louisville","Cardinals","LOU","Louisville Cardinals","Louisville","c9001f","000000","https://a.espncdn.com/i/teamlogos/ncaa/500/97.png",78
400946423,2017,3,2017-03-17,2017-03-17 15:05:00,97,"s:40~l:41~t:97","louisville-cardinals","Louisville","Cardinals","LOU","Louisville Cardinals","Louisville","c9001f","000000","https://a.espncdn.com/i/teamlogos/ncaa/500/97.png","home",78,TRUE,14,5,20,48.4,31,64,0,12,78.6,11,14,"17",16,7,1,0,33.3,5,15,36,0,6,6,55,"s:40~l:41~t:55","jacksonville-state-gamecocks","Jacksonville State","Gamecocks","JVST","Jacksonville State Gamecocks","J'Ville St","b50500","b5b7ba","https://a.espncdn.com/i/teamlogos/ncaa/500/55.png",63
400946434,2017,3,2017-03-17,2017-03-17 14:00:00,314,"s:40~l:41~t:314","iona-gaels","Iona","Gaels","IONA","Iona Gaels","Iona","6f2c3e","f0ab00","https://a.espncdn.com/i/teamlogos/ncaa/500/314.png","away",77,FALSE,10,7,15,43.8,28,64,0,17,68.8,11,16,"0",12,4,0,0,38.5,10,26,27,0,10,10,2483,"s:40~l:41~t:2483","oregon-ducks","Oregon","Ducks","ORE","Oregon Ducks","Oregon","044520","fee123","https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png",93
400946434,2017,3,2017-03-17,2017-03-17 14:00:00,2483,"s:40~l:41~t:2483","oregon-ducks","Oregon","Ducks","ORE","Oregon Ducks","Oregon","044520","fee123","https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png","home",93,TRUE,11,2,26,55.6,35,63,0,14,66.7,14,21,"27",15,8,1,0,39.1,9,23,41,0,12,12,314,"s:40~l:41~t:314","iona-gaels","Iona","Gaels","IONA","Iona Gaels","Iona","6f2c3e","f0ab00","https://a.espncdn.com/i/teamlogos/ncaa/500/314.png",77
400946435,2017,3,2017-03-17,2017-03-17 13:30:00,2550,"s:40~l:41~t:2550","seton-hall-pirates","Seton Hall","Pirates","HALL","Seton Hall Pirates","Seton Hall","0857B1","8a8d8f","https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png","away",71,FALSE,10,4,25,38.2,26,68,0,18,61.9,13,21,"8",21,6,0,1,35.3,6,17,46,1,15,15,8,"s:40~l:41~t:8","arkansas-razorbacks","Arkansas","Razorbacks","ARK","Arkansas Razorbacks","Arkansas","a41f35","222222","https://a.espncdn.com/i/teamlogos/ncaa/500/8.png",77
400946435,2017,3,2017-03-17,2017-03-17 13:30:00,8,"s:40~l:41~t:8","arkansas-razorbacks","Arkansas","Razorbacks","ARK","Arkansas Razorbacks","Arkansas","a41f35","222222","https://a.espncdn.com/i/teamlogos/ncaa/500/8.png","home",77,TRUE,13,7,24,46.7,28,60,0,20,78.3,18,23,"6",8,12,1,0,42.9,3,7,32,0,10,10,2550,"s:40~l:41~t:2550","seton-hall-pirates","Seton Hall","Pirates","HALL","Seton Hall Pirates","Seton Hall","0857B1","8a8d8f","https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png",71
400946430,2017,3,2017-03-17,2017-03-17 12:40:00,166,"s:40~l:41~t:166","new-mexico-state-aggies","New Mexico State","Aggies","NMSU","New Mexico State Aggies","New Mexico St","891216","000000","https://a.espncdn.com/i/teamlogos/ncaa/500/166.png","away",73,FALSE,15,2,18,43.8,28,64,0,18,69.2,9,13,"8",9,6,0,0,36.4,8,22,27,0,11,11,239,"s:40~l:41~t:239","baylor-bears","Baylor","Bears","BAY","Baylor Bears","Baylor","154734","ffb81c","https://a.espncdn.com/i/teamlogos/ncaa/500/239.png",91
400946430,2017,3,2017-03-17,2017-03-17 12:40:00,239,"s:40~l:41~t:239","baylor-bears","Baylor","Bears","BAY","Baylor Bears","Baylor","154734","ffb81c","https://a.espncdn.com/i/teamlogos/ncaa/500/239.png","home",91,TRUE,15,7,29,57.4,35,61,0,15,89.5,17,19,"20",10,4,0,0,50,4,8,39,0,12,12,166,"s:40~l:41~t:166","new-mexico-state-aggies","New Mexico State","Aggies","NMSU","New Mexico State Aggies","New Mexico St","891216","000000","https://a.espncdn.com/i/teamlogos/ncaa/500/166.png",73
400946433,2017,3,2017-03-17,2017-03-17 12:15:00,197,"s:40~l:41~t:197","oklahoma-state-cowboys","Oklahoma State","Cowboys","OKST","Oklahoma State Cowboys","Oklahoma St","ff6500","000000","https://a.espncdn.com/i/teamlogos/ncaa/500/197.png","away",91,FALSE,17,3,24,54.7,35,64,0,22,87.5,14,16,"7",16,3,0,0,43.8,7,16,40,0,10,10,130,"s:40~l:41~t:130","michigan-wolverines","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","ffcb05","https://a.espncdn.com/i/teamlogos/ncaa/500/130.png",92
400946433,2017,3,2017-03-17,2017-03-17 12:15:00,130,"s:40~l:41~t:130","michigan-wolverines","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","ffcb05","https://a.espncdn.com/i/teamlogos/ncaa/500/130.png","home",92,TRUE,19,6,15,51.8,29,56,0,14,81.8,18,22,"8",6,5,0,0,55.2,16,29,21,0,4,4,197,"s:40~l:41~t:197","oklahoma-state-cowboys","Oklahoma State","Cowboys","OKST","Oklahoma State Cowboys","Oklahoma St","ff6500","000000","https://a.espncdn.com/i/teamlogos/ncaa/500/197.png",91
400946451,2017,3,2017-03-16,2017-03-16 22:24:00,155,"s:40~l:41~t:155","north-dakota-fighting-hawks","North Dakota","Fighting Hawks","UND","North Dakota Fighting Hawks","North Dakota","00A26B","c2c3c0","https://a.espncdn.com/i/teamlogos/ncaa/500/155.png","away",82,FALSE,18,2,22,46.4,32,69,0,23,50,8,16,"3",9,6,0,0,45.5,10,22,31,0,6,6,12,"s:40~l:41~t:12","arizona-wildcats","Arizona","Wildcats","ARIZ","Arizona Wildcats","Arizona","0c234b","ab0520","https://a.espncdn.com/i/teamlogos/ncaa/500/12.png",100
400946451,2017,3,2017-03-16,2017-03-16 22:24:00,12,"s:40~l:41~t:12","arizona-wildcats","Arizona","Wildcats","ARIZ","Arizona Wildcats","Arizona","0c234b","ab0520","https://a.espncdn.com/i/teamlogos/ncaa/500/12.png","home",100,TRUE,14,3,33,58.1,36,62,0,18,85.7,24,28,"22",7,3,0,0,36.4,4,11,40,0,7,7,155,"s:40~l:41~t:155","north-dakota-fighting-hawks","North Dakota","Fighting Hawks","UND","North Dakota Fighting Hawks","North Dakota","00A26B","c2c3c0","https://a.espncdn.com/i/teamlogos/ncaa/500/155.png",82
400946432,2017,3,2017-03-16,2017-03-16 22:03:00,2440,"s:40~l:41~t:2440","nevada-wolf-pack","Nevada","Wolf Pack","NEV","Nevada Wolf Pack","Nevada","153E5F","8e9295","https://a.espncdn.com/i/teamlogos/ncaa/500/2440.png","away",73,FALSE,13,4,18,40,26,65,0,14,81.3,13,16,"0",10,8,0,1,30.8,8,26,28,1,7,7,66,"s:40~l:41~t:66","iowa-state-cyclones","Iowa State","Cyclones","ISU","Iowa State Cyclones","Iowa State","822433","fdca2f","https://a.espncdn.com/i/teamlogos/ncaa/500/66.png",84
400946432,2017,3,2017-03-16,2017-03-16 22:03:00,66,"s:40~l:41~t:66","iowa-state-cyclones","Iowa State","Cyclones","ISU","Iowa State Cyclones","Iowa State","822433","fdca2f","https://a.espncdn.com/i/teamlogos/ncaa/500/66.png","home",84,TRUE,17,3,31,55.6,30,54,0,15,88.9,16,18,"15",7,4,0,1,42.1,8,19,38,1,13,13,2440,"s:40~l:41~t:2440","nevada-wolf-pack","Nevada","Wolf Pack","NEV","Nevada Wolf Pack","Nevada","153E5F","8e9295","https://a.espncdn.com/i/teamlogos/ncaa/500/2440.png",73
400946427,2017,3,2017-03-16,2017-03-16 21:43:00,259,"s:40~l:41~t:259","virginia-tech-hokies","Virginia Tech","Hokies","VT","Virginia Tech Hokies","Virginia Tech","630031","cf4520","https://a.espncdn.com/i/teamlogos/ncaa/500/259.png","away",74,FALSE,14,2,19,46.9,23,49,0,18,80.8,21,26,"4",6,3,2,0,41.2,7,17,25,0,10,10,275,"s:40~l:41~t:275","wisconsin-badgers","Wisconsin","Badgers","WISC","Wisconsin Badgers","Wisconsin","A00002","f7f7f7","https://a.espncdn.com/i/teamlogos/ncaa/500/275.png",84
400946427,2017,3,2017-03-16,2017-03-16 21:43:00,275,"s:40~l:41~t:275","wisconsin-badgers","Wisconsin","Badgers","WISC","Wisconsin Badgers","Wisconsin","A00002","f7f7f7","https://a.espncdn.com/i/teamlogos/ncaa/500/275.png","home",84,TRUE,19,3,20,43.3,26,60,0,22,76,19,25,"10",17,4,0,0,41.9,13,31,37,0,8,8,259,"s:40~l:41~t:259","virginia-tech-hokies","Virginia Tech","Hokies","VT","Virginia Tech Hokies","Virginia Tech","630031","cf4520","https://a.espncdn.com/i/teamlogos/ncaa/500/259.png",74
400946442,2017,3,2017-03-16,2017-03-16 21:34:00,526,"s:40~l:41~t:526","florida-gulf-coast-eagles","Florida Gulf Coast","Eagles","FGCU","Florida Gulf Coast Eagles","FGCU","00885a","076c3b","https://a.espncdn.com/i/teamlogos/ncaa/500/526.png","away",80,FALSE,18,1,19,41.4,29,70,0,23,70,14,20,"3",7,6,1,0,28.6,8,28,26,0,11,11,52,"s:40~l:41~t:52","florida-state-seminoles","Florida State","Seminoles","FSU","Florida State Seminoles","Florida St","782F40","ceb888","https://a.espncdn.com/i/teamlogos/ncaa/500/52.png",86
